arm,source,target,seed,dataset,status,missing_reason,clips_expected,clips_scored,frames,edge_tp,edge_fp,edge_fn,division_tp,division_fp,division_fn,num_pred_nodes,estimated_total,matched_nodes,edge_weight,adjusted_edge_contribution,edge_jaccard,adj_edge_jaccard,division_jaccard,score,delta_C00,delta_C01,disabled_policy,accepted_actions,changed_edges,introduced_division_fp,newly_recovered_division_tp,lost_division_tp,metric_revision
C00,6bba,44b6,314159,44b6_cf2536e8,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_cf8fed6b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_d29c9ab2,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_d2f34f90,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_d5e7d891,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_d754aa59,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_d78e09d9,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_db3c847b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_ddf577ad,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_deabac95,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_e28840c6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_e29f0176,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_e31261b4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_e35b117d,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_e57ff5c6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_eb2880fc,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C00,6bba,44b6,314159,44b6_f28707c6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,False,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_0113de3b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_0b24845f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_0c582fdc,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_0db75fae,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_12dfb391,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_144b256d,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_1574802b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_18ced818,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_1d530831,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_24264f12,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_267148e4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_2a2eff9f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_2f31fc2f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_33b596bf,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_341df25f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_3a861e03,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_3bb3690f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_40c45f5a,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_415c0a3a,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_53f95252,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_551a5dba,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_5740d24b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_587a1e22,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_5f15d135,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_668e0cc7,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_66f9292d,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_706092f0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_71a4179f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_74d0c52e,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_7a302da0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_7e557709,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_808952d6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_81c256f0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_87bba6c4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_8cc6506c,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_8f5ab931,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_8f9ecab4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_90724892,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_949adeb1,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_95029e92,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_97725144,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_996155de,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_9be80b04,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_9bfa6a0a,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_a21120c2,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_a2bb48bb,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_aaf8b0ea,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_abf82518,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_b2c44266,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_c15fded2,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_c50204e0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_c771cb04,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_c8e2a523,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_c96cfa10,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_cf2536e8,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_cf8fed6b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_d29c9ab2,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_d2f34f90,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_d5e7d891,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_d754aa59,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_d78e09d9,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_db3c847b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_ddf577ad,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_deabac95,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_e28840c6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_e29f0176,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_e31261b4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_e35b117d,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_e57ff5c6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_eb2880fc,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C01,6bba,44b6,314159,44b6_f28707c6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_0113de3b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_0b24845f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_0c582fdc,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_0db75fae,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_12dfb391,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_144b256d,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_1574802b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_18ced818,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_1d530831,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_24264f12,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_267148e4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_2a2eff9f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_2f31fc2f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_33b596bf,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_341df25f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_3a861e03,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_3bb3690f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_40c45f5a,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_415c0a3a,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_53f95252,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_551a5dba,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_5740d24b,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_587a1e22,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_5f15d135,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_668e0cc7,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_66f9292d,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_706092f0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_71a4179f,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_74d0c52e,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_7a302da0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_7e557709,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_808952d6,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_81c256f0,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_87bba6c4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_8cc6506c,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_8f5ab931,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
C11,6bba,44b6,314159,44b6_8f9ecab4,pending,complete frozen prediction and official score pending,1,0,,,,,,,,,,,,,,,,,,,,,,,,,075fc5f5a52d11077f9dc2b074644618f26939e2
